X,Y,OBJECTID,Block,GroupStatus,DateUpdate,ID_PropertyStatus,ID_Demo_RFA,ID_Decision,CorePhase,ProjectedFiscalYear,ProjectedQuarter,DateStarted,Deconstruction,ReleasedToContractor,DateDemoFinished,Address,Lot,Neighborhood,SimplifiedStatus,Council_District,HousingMarketTypology2017,OBJECTID_1,BLOCKLOT
1416326.57090564,594823.668215722,1299,0393,Final/Full Demo Complete,,,8608,90,,,,2023/04/08 00:00:00+00,,2023/04/24 00:00:00+00,2023/06/20 00:00:00+00,1313 MYRTLE AVE,050,Upton,Demo Complete,11,G,32195,0393 050
1416377.23025313,594733.138869226,1300,0393,Final/Full Demo Complete,2016/12/29 23:09:00+00,,2494,90,,,,2016/12/15 00:00:00+00,,2017/06/26 00:00:00+00,2017/07/13 00:00:00+00,1301 MYRTLE AVE,056,Upton,Demo Complete,11,G,32201,0393 056
1415322.36294031,598211.338933811,1301,0309,Final/Full Demo Complete,2019/01/15 15:47:00+00,,3162,47,4,FY19,Q2,2019/01/10 00:00:00+00,Y,2018/08/31 00:00:00+00,2019/06/28 00:00:00+00,434 BLOOM ST,043,Druid Heights,Demo Complete,7,G,32234,0309 043
1415346.62470281,598647.427956641,1302,0310,Final/Full Demo Complete,2016/07/30 13:26:00+00,,1920,90,,,,2016/04/19 00:00:00+00,,2017/04/24 00:00:00+00,2017/02/10 00:00:00+00,2130 MADISON AVE,008,Druid Heights,Demo Complete,7,G,32240,0310 008
1414988.76485422,597608.3798379,1303,0313,Final/Full Demo Complete,,,6331,90,,,,2022/09/08 00:00:00+00,,2022/10/14 00:00:00+00,2022/10/20 00:00:00+00,2018 DIVISION ST,010,Upton,Demo Complete,7,I,32286,0313 010
1414979.5978778,597617.95068489,1304,0313,Final/Full Demo Complete,,,6331,90,,,,2022/09/08 00:00:00+00,,2022/10/14 00:00:00+00,2022/10/20 00:00:00+00,2020 DIVISION ST,011,Upton,Demo Complete,7,I,32287,0313 011
1414970.30360505,597627.621269226,1305,0313,Final/Full Demo Complete,,,6331,90,,,,2022/09/08 00:00:00+00,,2022/10/14 00:00:00+00,2022/10/20 00:00:00+00,2022 DIVISION ST,012,Upton,Demo Complete,7,I,32288,0313 012
1414951.38107072,597696.015489399,1306,0313,Final/Full Demo Complete,,,8972,90,,,,2024/02/23 00:00:00+00,,2024/02/23 00:00:00+00,2024/05/09 00:00:00+00,525 BLOOM ST,014,Upton,Demo Complete,7,I,32290,0313 014
1414719.60824031,597492.839058474,1307,0313,Final/Full Demo Complete,2016/11/03 00:41:00+00,,1975,90,,,,2016/11/02 00:00:00+00,,2017/05/15 00:00:00+00,2017/07/06 00:00:00+00,2049 PENNSYLVANIA AVE,034,Upton,Demo Complete,7,I,32313,0313 034
1414729.85067388,597482.244263396,1308,0313,Final/Full Demo Complete,2016/11/03 00:41:00+00,,1975,90,,,,2016/11/02 00:00:00+00,,2017/05/15 00:00:00+00,2017/07/06 00:00:00+00,2047 PENNSYLVANIA AVE,035,Upton,Demo Complete,7,I,32317,0313 035
1412436.2781613,589228.246991888,1309,0275,Final/Full Demo Complete,2018/01/31 18:21:00+00,,3091,90,,FY18,Q3,2018/01/22 00:00:00+00,,2018/01/22 00:00:00+00,2018/04/24 00:00:00+00,1847 MCHENRY ST,070,Carrollton Ridge,Demo Complete,9,J,32604,0275 070
1412647.50083597,589255.828957722,1310,0275,Final/Full Demo Complete,2018/02/05 13:29:00+00,,3146,47,4,FY19,Q1,2019/07/05 00:00:00+00,,2018/08/31 00:00:00+00,2020/04/15 00:00:00+00,1815 MCHENRY ST,086,Carrollton Ridge,Demo Complete,9,J,32620,0275 086
1412659.33119288,589256.502840891,1311,0275,Final/Full Demo Complete,2018/02/05 13:28:00+00,,3146,47,4,FY19,Q1,2019/07/05 00:00:00+00,,2018/08/31 00:00:00+00,2020/04/15 00:00:00+00,1813 MCHENRY ST,087,Carrollton Ridge,Demo Complete,9,J,32621,0275 087
1412671.75997381,589257.239387974,1312,0275,Final/Full Demo Complete,2018/02/05 13:27:00+00,,3146,47,4,FY19,Q1,2019/07/05 00:00:00+00,,2018/08/31 00:00:00+00,2020/04/15 00:00:00+00,1811 MCHENRY ST,088,Carrollton Ridge,Demo Complete,9,J,32622,0275 088
1412684.1615238,589257.954937726,1313,0275,Final/Full Demo Complete,2018/02/05 13:26:00+00,,3146,47,4,FY19,Q1,2019/07/05 00:00:00+00,,2018/08/31 00:00:00+00,2020/04/15 00:00:00+00,1809 MCHENRY ST,089,Carrollton Ridge,Demo Complete,9,J,32623,0275 089
1412696.27009539,589258.655395642,1314,0275,Final/Full Demo Complete,2018/02/05 13:25:00+00,,3146,47,4,FY19,Q1,2019/07/05 00:00:00+00,,2018/08/31 00:00:00+00,2020/04/15 00:00:00+00,1807 MCHENRY ST,090,Carrollton Ridge,Demo Complete,9,J,32624,0275 090
1412708.70839073,589259.368320733,1315,0275,Final/Full Demo Complete,2018/02/05 13:24:00+00,,3146,47,4,FY19,Q1,2019/07/05 00:00:00+00,,2018/08/31 00:00:00+00,2020/04/15 00:00:00+00,1805 MCHENRY ST,091,Carrollton Ridge,Demo Complete,9,J,32625,0275 091
1412720.77365531,589260.079605401,1316,0275,Final/Full Demo Complete,2018/02/05 13:23:00+00,,3146,47,4,FY19,Q1,2019/07/05 00:00:00+00,,2018/08/31 00:00:00+00,2020/04/15 00:00:00+00,1803 MCHENRY ST,092,Carrollton Ridge,Demo Complete,9,J,32626,0275 092
1412733.52887914,589261.2725164,1317,0275,Final/Full Demo Complete,2018/02/05 13:21:00+00,,3146,47,4,FY19,Q1,2019/07/05 00:00:00+00,,2018/08/31 00:00:00+00,2020/04/15 00:00:00+00,1801 MCHENRY ST,093,Carrollton Ridge,Demo Complete,9,J,32627,0275 093
1412572.87467289,589152.833428815,1318,0275,Final/Full Demo Complete,2016/06/10 13:51:00+00,,1913,90,,,,2016/05/02 00:00:00+00,,2016/10/14 00:00:00+00,2016/09/16 00:00:00+00,1822 WILHELM ST,105,Carrollton Ridge,Demo Complete,9,J,32639,0275 105
1412559.96656223,589152.07916522,1319,0275,Final/Full Demo Complete,2016/06/10 06:23:00+00,,1913,90,,,,2016/05/02 00:00:00+00,,2016/10/14 00:00:00+00,2016/09/16 00:00:00+00,1824 WILHELM ST,106,Carrollton Ridge,Demo Complete,9,J,32640,0275 106
1412548.03154673,589151.393471062,1320,0275,Final/Full Demo Complete,2016/06/10 13:50:00+00,,1913,90,,,,2016/05/02 00:00:00+00,,2016/10/14 00:00:00+00,2016/09/16 00:00:00+00,1826 WILHELM ST,107,Carrollton Ridge,Demo Complete,9,J,32641,0275 107
1412476.85353947,589059.577053636,1321,0275 ,Final/Full Demo Complete,2020/02/16 15:56:00+00,,4165,124,5,FY21,Q3,2023/05/16 00:00:00+00,,2022/02/17 00:00:00+00,2023/07/06 00:00:00+00,1839 WILHELM ST,117,Carrollton Ridge,Demo Complete,9,J,32651,0275 117
1412489.41749072,589060.563600227,1322,0275 ,Final/Full Demo Complete,2020/02/16 15:57:00+00,,4165,124,5,FY21,Q3,2023/05/16 00:00:00+00,,2022/02/17 00:00:00+00,2023/07/06 00:00:00+00,1837 WILHELM ST,118,Carrollton Ridge,Demo Complete,9,J,32652,0275 118
1412502.05493264,589061.295554146,1323,0275,Final/Full Demo Complete,2018/02/03 17:48:00+00,,3124,47,4,FY19,Q1,2019/05/10 00:00:00+00,,2018/05/21 00:00:00+00,2019/10/16 00:00:00+00,1835 WILHELM ST,119,Carrollton Ridge,Demo Complete,9,J,32653,0275 119
1412514.55490763,589062.020290226,1324,0275,Final/Full Demo Complete,2018/02/03 17:45:00+00,,3124,47,4,FY19,Q1,2019/05/10 00:00:00+00,,2018/05/21 00:00:00+00,2019/10/16 00:00:00+00,1833 WILHELM ST,120,Carrollton Ridge,Demo Complete,9,J,32654,0275 120
1412527.10704789,589062.741745472,1325,0275,Final/Full Demo Complete,2018/02/03 17:44:00+00,,3124,47,4,FY19,Q1,2019/05/10 00:00:00+00,,2018/05/21 00:00:00+00,2019/10/16 00:00:00+00,1831 WILHELM ST,121,Carrollton Ridge,Demo Complete,9,J,32655,0275 121
1412539.62703598,589063.472715139,1326,0275,Final/Full Demo Complete,2018/02/03 17:42:00+00,,3124,47,4,FY19,Q1,2019/05/10 00:00:00+00,,2018/05/21 00:00:00+00,2019/10/16 00:00:00+00,1829 WILHELM ST,122,Carrollton Ridge,Demo Complete,9,J,32656,0275 122
1412552.14964873,589064.20565331,1327,0275,Final/Full Demo Complete,2018/02/03 17:38:00+00,,3124,47,4,FY19,Q1,2019/05/10 00:00:00+00,,2018/05/21 00:00:00+00,2019/10/16 00:00:00+00,1827 WILHELM ST,123,Carrollton Ridge,Demo Complete,9,J,32657,0275 123
1412564.92422947,589064.933670223,1328,0275,Final/Full Demo Complete,2018/02/03 17:36:00+00,,3124,47,4,FY19,Q1,2019/05/10 00:00:00+00,,2018/05/21 00:00:00+00,2019/10/16 00:00:00+00,1825 WILHELM ST,124,Carrollton Ridge,Demo Complete,9,J,32658,0275 124
1412577.45734088,589065.66463989,1329,0275,Final/Full Demo Complete,2018/02/03 17:35:00+00,,3124,47,4,FY19,Q1,2019/05/10 00:00:00+00,,2018/05/21 00:00:00+00,2019/10/16 00:00:00+00,1823 WILHELM ST,125,Carrollton Ridge,Demo Complete,9,J,32659,0275 125
1412633.56877722,589072.71482265,1330,0275,Final/Full Demo Complete,,,6031,90,,,,2021/12/21 00:00:00+00,,2022/01/10 00:00:00+00,2022/04/13 00:00:00+00,1817 WILHELM ST,128,Carrollton Ridge,Demo Complete,9,J,32662,0275 128
1412645.46278231,589073.402485311,1331,0275,Final/Full Demo Complete,2018/02/03 16:55:00+00,,3121,47,4,FY20,Q1,2019/05/07 00:00:00+00,,2018/07/12 00:00:00+00,2019/10/24 00:00:00+00,1815 WILHELM ST,129,Carrollton Ridge,Demo Complete,9,J,32663,0275 129
1412656.21407314,589074.030764893,1332,0275,Final/Full Demo Complete,2018/02/03 16:54:00+00,,3121,47,4,FY20,Q1,2019/05/07 00:00:00+00,,2018/07/12 00:00:00+00,2019/10/24 00:00:00+00,1813 WILHELM ST,130,Carrollton Ridge,Demo Complete,9,J,32664,0275 130
1412668.20519088,589074.721708387,1333,0275,Final/Full Demo Complete,2018/02/03 16:53:00+00,,3121,47,4,FY20,Q1,2019/05/07 00:00:00+00,,2018/07/12 00:00:00+00,2019/10/24 00:00:00+00,1811 WILHELM ST,131,Carrollton Ridge,Demo Complete,9,J,32665,0275 131
1412681.02570331,589075.469410315,1334,0275,Final/Full Demo Complete,2018/02/03 16:52:00+00,,3121,47,4,FY20,Q1,2019/05/07 00:00:00+00,,2018/07/12 00:00:00+00,2019/10/24 00:00:00+00,1809 WILHELM ST,132,Carrollton Ridge,Demo Complete,9,J,32666,0275 132
1412692.71793714,589076.1390284,1335,0275,Final/Full Demo Complete,2018/02/03 16:51:00+00,,3121,47,4,FY20,Q1,2019/05/07 00:00:00+00,,2018/07/12 00:00:00+00,2019/10/24 00:00:00+00,1807 WILHELM ST,133,Carrollton Ridge,Demo Complete,9,J,32667,0275 133
1412963.88799848,589270.225254387,1336,0276,Final/Full Demo Complete,2017/01/26 22:27:00+00,,1370,90,NA,FY18,Q3,2016/12/23 00:00:00+00,N,2017/02/27 00:00:00+00,2017/10/16 00:00:00+00,1733 MCHENRY ST,008,Mount Clare,Demo Complete,9,J,32678,0276 008
1412951.90409856,589269.588116556,1337,0276,Final/Full Demo Complete,2017/01/26 22:28:00+00,,1370,90,NA,FY18,Q3,2016/12/23 00:00:00+00,N,2017/02/27 00:00:00+00,2017/10/16 00:00:00+00,1735 MCHENRY ST,009,Mount Clare,Demo Complete,9,J,32679,0276 009
1430069.33508672,599223.12693648,1338,1454,Final/Full Demo Complete,2019/10/17 16:42:00+00,,3853,124,,FY20,Q3,2020/07/21 00:00:00+00,,2019/10/17 00:00:00+00,2020/10/02 00:00:00+00,2418 E LAFAYETTE AVE,010,Broadway East,Demo Complete,13,J,32714,1454 010
1429989.40414423,599574.432008147,1339,1454,Final/Full Demo Complete,2017/05/02 08:45:00+00,,2151,90,,FY18,Q2,2016/09/24 00:00:00+00,,2017/06/23 00:00:00+00,2017/09/21 00:00:00+00,1867 N GAY ST,042,Broadway East,Demo Complete,13,J,32750,1454 042
1412121.62459114,588960.167147473,1340,0274,Final/Full Demo Complete,2025/08/12 10:06:00+00,,9342,90,,,,2025/03/20 00:00:00+00,,2025/03/20 00:00:00+00,2025/07/14 00:00:00+00,1914 RAMSAY ST,028,Carrollton Ridge,Demo Complete,9,J,33148,0274 028
1412074.79036722,588957.87548539,1341,0274,Final/Full Demo Complete,2025/08/12 10:09:00+00,,9342,90,,,,2025/03/20 00:00:00+00,,2025/03/20 00:00:00+00,2025/07/14 00:00:00+00,1918 RAMSAY ST,030,Carrollton Ridge,Demo Complete,9,J,33150,0274 030
1412009.18551156,588954.657972142,1342,0274,Final/Full Demo Complete,2016/04/25 17:21:00+00,,1937,47,,FY19,Q2,2019/03/19 00:00:00+00,,2018/12/10 00:00:00+00,2019/05/08 00:00:00+00,1928 RAMSAY ST,035,Carrollton Ridge,Demo Complete,9,J,33155,0274 035
1412194.96040247,589143.982396647,1343,0274,Final/Full Demo Complete,,,9137,90,,,,2024/08/16 00:00:00+00,,2024/08/16 00:00:00+00,2024/10/15 00:00:00+00,1902 WILHELM ST,073,Carrollton Ridge,Demo Complete,9,J,33194,0274 073
1412183.29999273,589143.410875484,1344,0274,Final/Full Demo Complete,,,9137,90,,,,2024/08/16 00:00:00+00,,2024/08/16 00:00:00+00,2024/10/15 00:00:00+00,1904 WILHELM ST,074,Carrollton Ridge,Demo Complete,9,J,33195,0274 074
1412171.64516039,589142.840338558,1345,0274,Final/Full Demo Complete,,,9137,90,,,,2024/08/16 00:00:00+00,,2024/08/16 00:00:00+00,2024/10/15 00:00:00+00,1906 WILHELM ST,075,Carrollton Ridge,Demo Complete,9,J,33196,0274 075
1412081.77788605,589138.428273886,1346,0274,Final/Full Demo Complete,2019/05/16 14:57:00+00,,3842,90,,,,2019/05/16 00:00:00+00,,2019/08/26 00:00:00+00,2019/08/22 00:00:00+00,1918 WILHELM ST,081,Carrollton Ridge,Demo Complete,9,J,33202,0274 081
1412778.16592897,589008.556158304,1347,0275,Final/Full Demo Complete,,,4770,90,,,,2021/05/03 00:00:00+00,,2021/06/15 00:00:00+00,2021/11/09 00:00:00+00,336 S FULTON AVE,019,Carrollton Ridge,Demo Complete,9,J,33247,0275 019
1412778.90477264,588996.569961816,1348,0275,Final/Full Demo Complete,,,4770,90,,,,2021/05/03 00:00:00+00,,2021/06/15 00:00:00+00,2021/11/09 00:00:00+00,338 S FULTON AVE,020,Carrollton Ridge,Demo Complete,9,J,33248,0275 020
1412779.63410188,588984.740917221,1349,0275,Final/Full Demo Complete,,,4770,90,,,,2021/05/03 00:00:00+00,,2021/06/15 00:00:00+00,2021/11/09 00:00:00+00,340 S FULTON AVE,021,Carrollton Ridge,Demo Complete,9,J,33249,0275 021
1412780.40706623,588972.281624556,1350,0275,Final/Full Demo Complete,,,4770,90,,,,2021/05/03 00:00:00+00,,2021/06/15 00:00:00+00,2021/11/09 00:00:00+00,342 S FULTON AVE,022,Carrollton Ridge,Demo Complete,9,J,33250,0275 022
1412781.20365256,588959.356453553,1351,0275,Final/Full Demo Complete,,,4770,90,,,,2021/05/03 00:00:00+00,,2021/06/15 00:00:00+00,2021/11/09 00:00:00+00,344 S FULTON AVE,023,Carrollton Ridge,Demo Complete,9,J,33251,0275 023
1407829.45043272,587528.599800646,1352,2132,Final/Full Demo Complete,,,8896,90,,,,2023/11/24 00:00:00+00,,2023/11/24 00:00:00+00,2024/04/01 00:00:00+00,2803 FREDERICK AVE,015,Gwynns Falls,Demo Complete,9,H,33267,2132 015
1427292.22974855,598104.737112895,1353,1477,Final/Full Demo Complete,2014/11/26 10:41:00+00,,635,47,,,,2015/10/01 00:00:00+00,,,2015/11/03 00:00:00+00,1519 N REGESTER ST,089,Broadway East,Demo Complete,12,I,33354,1477 089
1427292.87771314,598092.977950066,1354,1477,Final/Full Demo Complete,2014/11/26 10:41:00+00,,635,47,,,,2015/10/01 00:00:00+00,,,2015/11/03 00:00:00+00,1517 N REGESTER ST,090,Broadway East,Demo Complete,12,I,33355,1477 090
1427293.61458831,598081.095427901,1355,1477,Final/Full Demo Complete,2014/11/26 10:41:00+00,,635,47,,,,2015/10/01 00:00:00+00,,,2015/11/03 00:00:00+00,1515 N REGESTER ST,091,Broadway East,Demo Complete,12,I,33356,1477 091
1427294.35408814,598069.036068812,1356,1477,Final/Full Demo Complete,2014/11/26 10:41:00+00,,635,47,,,,2015/10/01 00:00:00+00,,,2015/11/03 00:00:00+00,1513 N REGESTER ST,092,Broadway East,Demo Complete,12,I,33357,1477 092
1427295.09490031,598056.168640479,1357,1477,Final/Full Demo Complete,2014/11/26 10:41:00+00,,635,47,,,,2015/10/01 00:00:00+00,,,2015/11/03 00:00:00+00,1511 N REGESTER ST,093,Broadway East,Demo Complete,12,I,33358,1477 093
1427341.27689455,597993.36430414,1358,1477,Final/Full Demo Complete,2019/03/12 12:12:00+00,,3359,124,,FY19,Q4,2019/05/21 00:00:00+00,,2019/08/26 00:00:00+00,2019/06/28 00:00:00+00,1701 CRYSTAL AVE,099,Broadway East,Demo Complete,12,I,33368,1477 099
1427388.63998881,597996.110361651,1359,1477,Final/Full Demo Complete,2019/03/12 12:20:00+00,,3484,124,,FY19,Q4,2019/05/21 00:00:00+00,,2019/05/29 00:00:00+00,2019/07/16 00:00:00+00,1709 CRYSTAL AVE,103,Broadway East,Demo Complete,12,I,33372,1477 103
1427400.52021439,597996.780307814,1360,1477,Final/Full Demo Complete,2019/03/18 12:24:00+00,,3484,124,,FY19,Q4,2019/05/21 00:00:00+00,,2019/05/29 00:00:00+00,2019/07/16 00:00:00+00,1711 CRYSTAL AVE,104,Broadway East,Demo Complete,12,I,33373,1477 104
1427412.65240797,597997.46403347,1361,1477,Final/Full Demo Complete,2019/03/12 12:21:00+00,,3484,124,,FY19,Q4,2019/05/21 00:00:00+00,,2019/05/29 00:00:00+00,2019/07/16 00:00:00+00,1713 CRYSTAL AVE,105,Broadway East,Demo Complete,12,I,33374,1477 105
1427443.59066631,598088.7745464,1362,1477,Final/Full Demo Complete,2015/12/10 14:07:00+00,,877,47,,,,2015/12/10 00:00:00+00,,2015/10/28 00:00:00+00,2016/04/12 00:00:00+00,1718 CRYSTAL AVE,109,Broadway East,Demo Complete,12,I,33382,1477 109
1415026.49870263,597405.792972729,1363,0313,Final/Full Demo Complete,2015/10/12 09:08:00+00,,1633,47,1,,,2017/04/03 00:00:00+00,N,2017/01/17 00:00:00+00,2017/08/16 00:00:00+00,572 PRESSTMAN ST,062,Upton,Demo Complete,7,I,33388,0313 062
1415036.63418105,597414.983243063,1364,0313,Final/Full Demo Complete,2015/10/12 09:08:00+00,,1633,47,1,,,2017/04/03 00:00:00+00,N,2017/01/17 00:00:00+00,2017/08/16 00:00:00+00,570 PRESSTMAN ST,063,Upton,Demo Complete,7,I,33389,0313 063
1415046.17156355,597424.08952406,1365,0313,Final/Full Demo Complete,2015/10/12 09:08:00+00,,1633,47,1,,,2017/04/03 00:00:00+00,N,2017/01/17 00:00:00+00,2017/08/16 00:00:00+00,568 PRESSTMAN ST,064,Upton,Demo Complete,7,I,33390,0313 064
1415055.23584989,597434.180055067,1366,0313,Final/Full Demo Complete,2015/10/12 09:08:00+00,,1633,47,1,,,2017/04/03 00:00:00+00,N,2017/01/17 00:00:00+00,2017/08/16 00:00:00+00,566 PRESSTMAN ST,065,Upton,Demo Complete,7,I,33394,0313 065
1415065.62526481,597442.665274307,1367,0313,Final/Full Demo Complete,2015/10/12 09:08:00+00,,1633,47,1,,,2017/04/03 00:00:00+00,N,2017/01/17 00:00:00+00,2017/08/16 00:00:00+00,564 PRESSTMAN ST,066,Upton,Demo Complete,7,I,33395,0313 066
1415075.08292305,597451.692487225,1368,0313,Final/Full Demo Complete,2015/10/12 09:08:00+00,,1633,47,1,,,2017/04/03 00:00:00+00,N,2017/01/17 00:00:00+00,2017/08/16 00:00:00+00,562 PRESSTMAN ST,067,Upton,Demo Complete,7,I,33396,0313 067
1415084.71676205,597460.9785579,1369,0313,Final/Full Demo Complete,2015/10/12 09:08:00+00,,1633,47,1,,,2017/04/03 00:00:00+00,N,2017/01/17 00:00:00+00,2017/08/16 00:00:00+00,560 PRESSTMAN ST,068,Upton,Demo Complete,7,I,33397,0313 068
1415094.02317388,597469.849931225,1370,0313,Final/Full Demo Complete,2015/10/12 09:08:00+00,,1633,47,1,,,2017/04/03 00:00:00+00,N,2017/01/17 00:00:00+00,2017/08/16 00:00:00+00,558 PRESSTMAN ST,069,Upton,Demo Complete,7,I,33398,0313 069
1415104.30924256,597477.853196055,1371,0313,Final/Full Demo Complete,2015/10/12 09:08:00+00,,1633,47,1,,,2017/04/03 00:00:00+00,N,2017/01/17 00:00:00+00,2017/08/16 00:00:00+00,556 PRESSTMAN ST,070,Upton,Demo Complete,7,I,33399,0313 070
1415113.1271383,597488.162558645,1372,0313,Final/Full Demo Complete,2018/03/22 17:10:00+00,128,1633,47,1,,,2017/04/03 00:00:00+00,N,2017/01/17 00:00:00+00,2017/08/16 00:00:00+00,554 PRESSTMAN ST,071,Upton,Demo Complete,7,I,33400,0313 071
1415732.48744814,597058.780871481,1373,0328,Final/Full Demo Complete,2023/02/02 14:03:00+00,67,8470,90,,,,2023/02/02 00:00:00+00,,2023/02/15 00:00:00+00,2023/03/07 00:00:00+00,1809 DIVISION ST,057,Druid Heights,Demo Complete,7,I,33574,0328 057
1415742.63244097,597048.358976305,1374,0328,Final/Full Demo Complete,,,8470,90,,,,2023/02/02 00:00:00+00,,2023/02/15 00:00:00+00,2023/03/07 00:00:00+00,1807 DIVISION ST,058,Druid Heights,Demo Complete,7,I,33575,0328 058
1415750.47855389,597037.456767142,1375,0328,Final/Full Demo Complete,,,8470,90,,,,2023/02/02 00:00:00+00,,2023/02/15 00:00:00+00,2023/03/07 00:00:00+00,1805 DIVISION ST,059,Druid Heights,Demo Complete,7,I,33576,0328 059
1415882.19876289,597125.290580973,1376,0328,Final/Full Demo Complete,2017/05/01 13:53:00+00,,1604,47,,FY18,Q2,2018/01/29 00:00:00+00,N,2017/08/03 00:00:00+00,2018/04/06 00:00:00+00,516 LAURENS ST,073,Druid Heights,Demo Complete,7,I,33593,0328 073
1415891.27190746,597132.692797139,1377,0328,Final/Full Demo Complete,2017/05/01 13:53:00+00,,1604,47,,FY18,Q2,2018/01/29 00:00:00+00,N,2017/08/03 00:00:00+00,2018/04/06 00:00:00+00,514 LAURENS ST,074,Druid Heights,Demo Complete,7,I,33594,0328 074
1426586.45983464,598756.050114721,1378,1109,Final/Full Demo Complete,2017/05/09 15:54:00+00,,944,47,,,,2017/05/09 00:00:00+00,,2017/04/04 00:00:00+00,2017/07/11 00:00:00+00,1710 N BETHEL ST,081,Oliver,Demo Complete,12,I,33630,1109 081
1426585.77217197,598768.790246725,1379,1109,Final/Full Demo Complete,2017/05/09 15:55:00+00,,944,47,,,,2017/05/09 00:00:00+00,,2017/04/04 00:00:00+00,2017/07/11 00:00:00+00,1712 N BETHEL ST,082,Oliver,Demo Complete,12,I,33631,1109 082
1426585.09960113,598781.355510309,1380,1109,Final/Full Demo Complete,2017/05/09 15:55:00+00,,944,47,,,,2017/05/09 00:00:00+00,,2017/04/04 00:00:00+00,2017/07/11 00:00:00+00,1714 N BETHEL ST,083,Oliver,Demo Complete,12,I,33632,1109 083
1426584.42243713,598793.587441221,1381,1109,Final/Full Demo Complete,2017/05/09 15:55:00+00,,944,47,,,,2017/05/09 00:00:00+00,,2017/04/04 00:00:00+00,2017/07/11 00:00:00+00,1716 N BETHEL ST,084,Oliver,Demo Complete,12,I,33633,1109 084
1426583.78398697,598805.50014706,1382,1109,Final/Full Demo Complete,2017/05/09 15:55:00+00,,944,47,,,,2017/05/09 00:00:00+00,,2017/04/04 00:00:00+00,2017/07/11 00:00:00+00,1718 N BETHEL ST,085,Oliver,Demo Complete,12,I,33634,1109 085
1426583.13536622,598817.442380399,1383,1109,Final/Full Demo Complete,2017/05/09 15:56:00+00,,944,47,,,,2017/05/09 00:00:00+00,,2017/04/04 00:00:00+00,2017/07/11 00:00:00+00,1720 N BETHEL ST,086,Oliver,Demo Complete,12,I,33635,1109 086
1426582.48510505,598829.610663146,1384,1109,Final/Full Demo Complete,2017/05/09 15:56:00+00,,944,47,,,,2017/05/09 00:00:00+00,,2017/04/04 00:00:00+00,2017/07/11 00:00:00+00,1722 N BETHEL ST,087,Oliver,Demo Complete,12,I,33636,1109 087
1426581.75118263,598841.924614891,1385,1109,Final/Full Demo Complete,2017/07/14 11:43:00+00,,2814,90,,,,2017/05/15 00:00:00+00,,2017/08/23 00:00:00+00,2017/07/11 00:00:00+00,1724 N BETHEL ST,088,Oliver,Demo Complete,12,I,33637,1109 088
1426687.89860813,598706.318258807,1386,1109,Final/Full Demo Complete,2019/08/20 11:39:00+00,,3946,47,,FY21,Q3,2021/05/18 00:00:00+00,,2021/04/28 00:00:00+00,2021/07/13 00:00:00+00,1701 N BETHEL ST,089,Oliver,Demo Complete,12,I,33638,1109 089
1426687.10169372,598719.192248806,1387,1109,Final/Full Demo Complete,2019/08/20 11:57:00+00,,3946,47,,FY21,Q3,2021/05/18 00:00:00+00,,2021/04/28 00:00:00+00,2021/07/13 00:00:00+00,1703 N BETHEL ST,090,Oliver,Demo Complete,12,I,33639,1109 090
1426686.39631456,598732.407445475,1388,1109,Final/Full Demo Complete,2019/08/20 11:52:00+00,,3946,47,,FY21,Q3,2021/05/18 00:00:00+00,,2021/04/28 00:00:00+00,2021/07/13 00:00:00+00,1705 N BETHEL ST,091,Oliver,Demo Complete,12,I,33640,1109 091
1426685.67715588,598745.710240394,1389,1109,Final/Full Demo Complete,2019/08/20 11:59:00+00,,3946,47,,FY21,Q3,2021/05/18 00:00:00+00,,2021/04/28 00:00:00+00,2021/07/13 00:00:00+00,1707 N BETHEL ST,092,Oliver,Demo Complete,12,I,33641,1109 092
1416709.27650505,593574.666776732,1390,0469,Final/Full Demo Complete,2019/01/09 09:50:00+00,,3225,47,4,FY19,Q1,2019/04/30 00:00:00+00,,2018/07/12 00:00:00+00,2019/10/24 00:00:00+00,803 EDMONDSON AVE,001,Upton,Demo Complete,11,E,33813,0469 001
1416694.81557597,593574.641514316,1391,0469,Final/Full Demo Complete,2019/01/09 09:44:00+00,,3225,47,4,FY19,Q1,2019/04/30 00:00:00+00,,2018/07/12 00:00:00+00,2019/10/24 00:00:00+00,805 EDMONDSON AVE,002,Upton,Demo Complete,11,E,33814,0469 002
1416680.28115623,593574.037840977,1392,0469,Final/Full Demo Complete,2019/01/09 09:45:00+00,,3225,47,4,FY19,Q1,2019/04/30 00:00:00+00,,2018/07/12 00:00:00+00,2019/10/24 00:00:00+00,807 EDMONDSON AVE,003,Upton,Demo Complete,11,E,33815,0469 003
